iter	Passed	Remaining
4797	20587	10306
4798	20591	10302
4799	20595	10297
4800	20599	10293
4801	20603	10288
4802	20607	10284
4803	20611	10279
4804	20614	10275
4805	20618	10270
4806	20623	10266
4807	20627	10262
4808	20631	10257
4809	20635	10253
4810	20639	10249
4811	20643	10244
4812	20647	10240
4813	20651	10235
4814	20655	10231
4815	20659	10226
4816	20663	10222
4817	20667	10217
4818	20671	10213
4819	20674	10208
4820	20678	10204
4821	20682	10199
4822	20686	10195
4823	20690	10190
4824	20694	10186
4825	20698	10182
4826	20702	10177
4827	20706	10173
4828	20710	10168
4829	20713	10163
4830	20717	10159
4831	20721	10155
4832	20726	10150
4833	20730	10146
4834	20734	10142
4835	20738	10137
4836	20742	10133
4837	20746	10128
4838	20750	10124
4839	20753	10119
4840	20757	10115
4841	20761	10110
4842	20765	10106
4843	20769	10101
4844	20773	10097
4845	20777	10092
4846	20781	10088
4847	20785	10084
4848	20789	10079
4849	20793	10075
4850	20797	10070
4851	20802	10066
4852	20809	10063
4853	20813	10059
4854	20818	10055
4855	20822	10051
4856	20826	10046
4857	20830	10042
4858	20834	10037
4859	20838	10033
4860	20842	10028
4861	20846	10024
4862	20850	10019
4863	20854	10015
4864	20858	10011
4865	20862	10006
4866	20866	10002
4867	20870	9997
4868	20874	9993
4869	20878	9989
4870	20882	9984
4871	20886	9980
4872	20890	9976
4873	20895	9971
4874	20899	9967
4875	20903	9962
4876	20907	9958
4877	20911	9954
4878	20914	9949
4879	20918	9945
4880	20923	9940
4881	20927	9936
4882	20931	9932
4883	20936	9927
4884	20939	9923
4885	20943	9918
4886	20947	9914
4887	20951	9910
4888	20955	9905
4889	20959	9901
4890	20963	9896
4891	20967	9892
4892	20971	9887
4893	20974	9883
4894	20978	9878
4895	20982	9874
4896	20986	9869
4897	20990	9865
4898	20994	9860
4899	20998	9856
4900	21002	9851
4901	21005	9847
4902	21009	9842
4903	21014	9838
4904	21018	9834
4905	21022	9829
4906	21028	9826
4907	21031	9821
4908	21035	9817
4909	21039	9812
4910	21043	9808
4911	21047	9804
4912	21051	9799
4913	21057	9795
4914	21060	9791
4915	21064	9786
4916	21069	9782
4917	21072	9777
4918	21077	9773
4919	21085	9771
4920	21089	9766
4921	21093	9762
4922	21097	9757
4923	21101	9753
4924	21104	9748
4925	21108	9744
4926	21112	9740
4927	21117	9735
4928	21121	9731
4929	21125	9727
4930	21129	9722
4931	21133	9718
4932	21136	9713
4933	21140	9709
4934	21144	9704
4935	21148	9700
4936	21151	9695
4937	21155	9691
4938	21159	9686
4939	21163	9682
4940	21167	9677
4941	21171	9673
4942	21175	9668
4943	21179	9664
4944	21183	9660
4945	21187	9655
4946	21191	9651
4947	21195	9646
4948	21199	9642
4949	21203	9637
4950	21207	9633
4951	21212	9629
4952	21217	9625
4953	21221	9621
4954	21225	9616
4955	21229	9612
4956	21233	9607
4957	21237	9603
4958	21240	9598
4959	21245	9594
4960	21249	9590
4961	21252	9585
4962	21256	9580
4963	21259	9576
4964	21263	9571
4965	21268	9567
4966	21273	9563
4967	21278	9559
4968	21282	9555
4969	21286	9551
4970	21290	9546
4971	21294	9542
4972	21298	9537
4973	21302	9533
4974	21305	9528
4975	21310	9524
4976	21314	9520
4977	21319	9516
4978	21322	9511
4979	21326	9507
4980	21330	9502
4981	21334	9498
4982	21338	9493
4983	21342	9489
4984	21345	9484
4985	21349	9480
4986	21353	9475
4987	21357	9471
4988	21361	9466
4989	21365	9462
4990	21370	9458
4991	21374	9454
4992	21378	9449
4993	21382	9445
4994	21386	9440
4995	21390	9436
4996	21394	9432
4997	21398	9427
4998	21402	9423
4999	21406	9418
5000	21411	9414
5001	21415	9410
5002	21420	9406
5003	21423	9401
5004	21427	9397
5005	21431	9392
5006	21435	9388
5007	21439	9384
5008	21443	9379
5009	21447	9375
5010	21451	9370
5011	21455	9366
5012	21460	9362
5013	21464	9357
5014	21468	9353
5015	21471	9349
5016	21478	9345
5017	21488	9343
5018	21492	9339
5019	21496	9335
5020	21500	9330
5021	21504	9326
5022	21508	9322
5023	21512	9317
5024	21516	9313
5025	21520	9308
5026	21524	9304
5027	21528	9299
5028	21537	9297
5029	21546	9295
5030	21559	9294
5031	21567	9292
5032	21582	9292
5033	21593	9291
5034	21603	9289
5035	21615	9288
5036	21626	9286
5037	21637	9285
5038	21643	9282
5039	21653	9279
5040	21656	9275
5041	21669	9274
5042	21673	9270
5043	21677	9265
5044	21680	9261
5045	21685	9256
5046	21688	9252
5047	21693	9247
5048	21696	9243
5049	21701	9239
5050	21705	9234
5051	21709	9230
5052	21713	9226
5053	21717	9221
5054	21721	9217
5055	21725	9212
5056	21728	9208
5057	21732	9203
5058	21736	9199
5059	21740	9194
5060	21745	9190
5061	21748	9185
5062	21752	9181
5063	21756	9176
5064	21760	9172
5065	21764	9167
5066	21767	9163
5067	21771	9158
5068	21775	9154
5069	21779	9150
5070	21783	9145
5071	21787	9141
5072	21791	9136
5073	21795	9132
5074	21798	9127
5075	21802	9123
5076	21806	9118
5077	21811	9114
5078	21815	9110
5079	21819	9105
5080	21823	9101
5081	21827	9097
5082	21831	9092
5083	21835	9088
5084	21839	9083
5085	21843	9079
5086	21848	9075
5087	21851	9070
5088	21855	9066
5089	21859	9061
5090	21863	9057
5091	21867	9052
5092	21871	9048
5093	21875	9043
5094	21879	9039
5095	21883	9035
5096	21888	9030
5097	21892	9026
5098	21895	9021
5099	21899	9017
5100	21903	9013
5101	21907	9008
5102	21911	9004
5103	21915	8999
5104	21919	8995
5105	21923	8990
5106	21927	8986
5107	21931	8982
5108	21935	8977
5109	21939	8973
5110	21943	8968
5111	21947	8964
5112	21950	8959
5113	21954	8955
5114	21958	8950
5115	21962	8946
5116	21966	8942
5117	21970	8937
5118	21974	8933
5119	21978	8928
5120	21982	8924
5121	21985	8919
5122	21989	8915
5123	21993	8910
5124	21997	8906
5125	22001	8901
5126	22005	8897
5127	22009	8893
5128	22013	8888
5129	22019	8885
5130	22023	8880
5131	22027	8876
5132	22031	8871
5133	22036	8867
5134	22041	8863
5135	22044	8859
5136	22048	8854
5137	22052	8850
5138	22056	8845
5139	22060	8841
5140	22064	8837
5141	22068	8832
5142	22072	8828
5143	22076	8823
5144	22080	8819
5145	22084	8815
5146	22089	8810
5147	22092	8806
5148	22096	8801
5149	22100	8797
5150	22104	8792
5151	22108	8788
5152	22112	8784
5153	22116	8779
5154	22120	8775
5155	22124	8770
5156	22128	8766
5157	22132	8761
5158	22136	8757
5159	22139	8752
5160	22143	8748
5161	22147	8743
5162	22151	8739
5163	22155	8735
5164	22158	8730
5165	22162	8726
5166	22166	8721
5167	22170	8717
5168	22174	8712
5169	22178	8708
5170	22183	8704
5171	22187	8699
5172	22190	8695
5173	22194	8690
5174	22198	8686
5175	22202	8681
5176	22206	8677
5177	22210	8673
5178	22214	8668
5179	22219	8664
5180	22223	8660
5181	22227	8655
5182	22231	8651
5183	22235	8647
5184	22239	8642
5185	22242	8638
5186	22246	8633
5187	22250	8629
5188	22254	8624
5189	22258	8620
5190	22262	8615
5191	22266	8611
5192	22270	8607
5193	22274	8602
5194	22279	8598
5195	22283	8594
5196	22286	8589
5197	22290	8585
5198	22294	8580
5199	22298	8576
5200	22302	8571
5201	22305	8567
5202	22309	8562
5203	22313	8558
5204	22320	8554
5205	22330	8553
5206	22346	8553
5207	22355	8550
5208	22367	8549
5209	22377	8547
5210	22391	8546
5211	22404	8545
5212	22412	8542
5213	22420	8539
5214	22431	8538
5215	22442	8536
5216	22446	8532
5217	22452	8528
5218	22462	8526
5219	22471	8523
5220	22477	8519
5221	22494	8520
5222	22505	8518
5223	22520	8518
5224	22536	8518
5225	22551	8518
5226	22562	8516
5227	22580	8517
5228	22591	8515
5229	22603	8514
5230	22611	8511
5231	22621	8509
5232	22635	8508
5233	22644	8505
5234	22657	8504
5235	22663	8500
5236	22667	8496
5237	22671	8492
5238	22675	8487
5239	22679	8483
5240	22683	8478
5241	22687	8474
5242	22691	8469
5243	22695	8465
5244	22698	8460
5245	22702	8456
5246	22706	8451
5247	22710	8447
5248	22714	8442
5249	22718	8438
5250	22722	8433
5251	22726	8429
5252	22730	8424
5253	22734	8420
5254	22738	8415
5255	22742	8411
5256	22746	8407
5257	22750	8402
5258	22754	8398
5259	22758	8393
5260	22762	8389
5261	22766	8385
5262	22770	8380
5263	22774	8375
5264	22778	8371
5265	22782	8367
5266	22785	8362
5267	22789	8357
5268	22793	8353
5269	22798	8349
5270	22802	8344
5271	22806	8340
5272	22811	8336
5273	22815	8331
5274	22819	8327
5275	22823	8322
5276	22827	8318
5277	22830	8313
5278	22834	8309
5279	22838	8304
5280	22842	8300
5281	22846	8295
5282	22850	8291
5283	22854	8287
5284	22858	8282
5285	22862	8278
5286	22866	8273
5287	22870	8269
5288	22874	8264
5289	22878	8260
5290	22882	8255
5291	22885	8251
5292	22889	8246
5293	22893	8242
5294	22897	8237
5295	22901	8233
5296	22904	8228
5297	22908	8224
5298	22912	8219
5299	22916	8215
5300	22920	8210
5301	22924	8206
5302	22927	8201
5303	22931	8197
5304	22935	8192
5305	22937	8187
5306	22941	8183
5307	22945	8178
5308	22949	8174
5309	22952	8169
5310	22956	8165
5311	22960	8160
5312	22964	8156
5313	22968	8151
5314	22972	8147
5315	22975	8142
5316	22979	8138
5317	22984	8133
5318	22988	8129
5319	22995	8126
5320	22999	8121
5321	23004	8117
5322	23008	8113
5323	23013	8109
5324	23016	8104
5325	23020	8100
5326	23024	8095
5327	23028	8091
5328	23032	8086
5329	23036	8082
5330	23040	8077
5331	23045	8073
5332	23048	8069
5333	23052	8064
5334	23056	8060
5335	23060	8055
5336	23064	8051
5337	23068	8046
5338	23072	8042
5339	23076	8037
5340	23080	8033
5341	23084	8028
5342	23088	8024
5343	23092	8020
5344	23096	8015
5345	23100	8011
5346	23103	8006
5347	23107	8002
5348	23111	7997
5349	23115	7993
5350	23119	7988
5351	23123	7984
5352	23127	7979
5353	23130	7975
5354	23134	7970
5355	23138	7966
5356	23142	7961
5357	23146	7957
5358	23150	7952
5359	23154	7948
5360	23157	7943
5361	23162	7939
5362	23166	7935
5363	23170	7930
5364	23173	7926
5365	23177	7921
5366	23181	7917
5367	23185	7912
5368	23189	7908
5369	23194	7904
5370	23198	7899
5371	23202	7895
5372	23206	7890
5373	23209	7886
5374	23213	7881
5375	23217	7877
5376	23221	7872
5377	23225	7868
5378	23229	7863
5379	23232	7859
5380	23237	7855
5381	23241	7850
5382	23245	7846
5383	23249	7841
5384	23253	7837
5385	23257	7833
5386	23261	7828
5387	23265	7824
5388	23268	7819
5389	23272	7815
5390	23276	7810
5391	23280	7806
5392	23284	7801
5393	23288	7797
5394	23292	7792
5395	23297	7788
5396	23301	7784
5397	23305	7780
5398	23309	7775
5399	23313	7771
5400	23317	7766
5401	23321	7762
5402	23325	7757
5403	23330	7753
5404	23333	7749
5405	23337	7744
5406	23341	7740
5407	23345	7735
5408	23349	7731
5409	23353	7726
5410	23357	7722
5411	23361	7718
5412	23365	7713
5413	23369	7709
5414	23372	7704
5415	23376	7700
5416	23380	7695
5417	23384	7691
5418	23389	7687
5419	23392	7682
5420	23397	7678
5421	23401	7673
5422	23404	7669
5423	23408	7664
5424	23412	7660
5425	23414	7655
5426	23418	7650
5427	23422	7646
5428	23426	7641
5429	23431	7637
5430	23440	7635
5431	23450	7632
5432	23454	7628
5433	23457	7623
5434	23462	7619
5435	23465	7614
5436	23469	7610
5437	23473	7605
5438	23477	7601
5439	23481	7596
5440	23485	7592
5441	23488	7587
5442	23492	7583
5443	23496	7578
5444	23500	7574
5445	23503	7569
5446	23507	7565
5447	23511	7560
5448	23514	7556
5449	23518	7551
5450	23522	7547
5451	23526	7542
5452	23529	7538
5453	23534	7534
5454	23538	7529
5455	23542	7525
5456	23546	7520
5457	23549	7516
5458	23553	7511
5459	23557	7507
5460	23561	7502
5461	23565	7498
5462	23569	7493
5463	23573	7489
5464	23576	7485
5465	23581	7480
5466	23585	7476
5467	23589	7471
5468	23593	7467
5469	23596	7463
5470	23600	7458
5471	23604	7454
5472	23608	7449
5473	23611	7445
5474	23616	7440
5475	23622	7436
5476	23626	7432
5477	23630	7428
5478	23633	7423
5479	23637	7419
5480	23641	7414
5481	23645	7410
5482	23650	7406
5483	23653	7401
5484	23657	7397
5485	23661	7392
5486	23665	7388
5487	23669	7383
5488	23673	7379
5489	23676	7374
5490	23681	7370
5491	23685	7366
5492	23689	7361
5493	23693	7357
5494	23700	7353
5495	23704	7349
5496	23708	7344
5497	23712	7340
5498	23717	7336
5499	23724	7333
5500	23728	7328
5501	23732	7324
5502	23736	7319
5503	23739	7315
5504	23743	7310
5505	23747	7306
5506	23751	7301
5507	23755	7297
5508	23759	7292
5509	23763	7288
5510	23766	7284
5511	23770	7279
5512	23775	7275
5513	23779	7271
5514	23783	7266
5515	23788	7262
5516	23791	7257
5517	23795	7253
5518	23799	7248
5519	23803	7244
5520	23807	7240
5521	23810	7235
5522	23812	7230
5523	23817	7226
5524	23821	7222
5525	23825	7217
5526	23829	7213
5527	23833	7208
5528	23837	7204
5529	23841	7199
5530	23845	7195
5531	23848	7190
5532	23852	7186
5533	23856	7181
5534	23860	7177
5535	23864	7173
5536	23868	7168
5537	23872	7164
5538	23875	7159
5539	23879	7155
5540	23883	7150
5541	23887	7146
5542	23891	7141
5543	23895	7137
5544	23898	7133
5545	23902	7128
5546	23906	7124
5547	23910	7119
5548	23914	7115
5549	23917	7110
5550	23921	7106
5551	23925	7101
5552	23929	7097
5553	23933	7092
5554	23937	7088
5555	23940	7084
5556	23944	7079
5557	23950	7075
5558	23954	7071
5559	23958	7066
5560	23961	7062
5561	23966	7058
5562	23971	7053
5563	23975	7049
5564	23979	7045
5565	23983	7040
5566	23987	7036
5567	23991	7032
5568	23995	7027
5569	23999	7023
5570	24003	7018
5571	24008	7014
5572	24012	7010
5573	24016	7005
5574	24020	7001
5575	24024	6997
5576	24028	6992
5577	24032	6988
5578	24036	6983
5579	24040	6979
5580	24044	6975
5581	24048	6970
5582	24052	6966
5583	24055	6961
5584	24059	6957
5585	24063	6952
5586	24070	6949
5587	24082	6947
5588	24093	6944
5589	24100	6941
5590	24110	6938
5591	24120	6935
5592	24133	6934
5593	24143	6931
5594	24147	6927
5595	24153	6923
5596	24159	6919
5597	24165	6915
5598	24171	6911
5599	24177	6907
5600	24182	6903
5601	24187	6899
5602	24192	6895
5603	24198	6891
5604	24205	6888
5605	24210	6883
5606	24216	6880
5607	24221	6876
5608	24226	6871
5609	24231	6867
5610	24239	6864
5611	24243	6860
5612	24251	6856
5613	24255	6852
5614	24261	6848
5615	24265	6844
5616	24269	6839
5617	24271	6834
5618	24274	6830
5619	24278	6825
5620	24282	6821
5621	24286	6816
5622	24290	6812
5623	24294	6807
5624	24298	6803
5625	24302	6799
5626	24306	6794
5627	24310	6790
5628	24314	6785
5629	24318	6781
5630	24322	6777
5631	24325	6772
5632	24329	6768
5633	24333	6763
5634	24337	6759
5635	24341	6754
5636	24345	6750
5637	24350	6746
5638	24354	6741
5639	24357	6737
5640	24361	6732
5641	24366	6728
5642	24370	6724
5643	24374	6719
5644	24378	6715
5645	24382	6711
5646	24386	6706
5647	24390	6702
5648	24395	6697
5649	24399	6693
5650	24402	6689
5651	24406	6684
5652	24411	6680
5653	24417	6676
5654	24426	6673
5655	24436	6670
5656	24443	6667
5657	24458	6665
5658	24468	6663
5659	24475	6659
5660	24479	6655
5661	24484	6650
5662	24488	6646
5663	24496	6643
5664	24501	6639
5665	24505	6634
5666	24509	6630
5667	24513	6625
5668	24517	6621
5669	24521	6616
5670	24525	6612
5671	24529	6608
5672	24534	6603
5673	24537	6599
5674	24543	6595
5675	24544	6590
5676	24548	6585
5677	24552	6581
5678	24556	6576
5679	24560	6572
5680	24564	6568
5681	24568	6563
5682	24572	6559
5683	24576	6554
5684	24580	6550
5685	24584	6545
5686	24588	6541
5687	24593	6537
5688	24597	6533
5689	24601	6528
5690	24605	6524
5691	24609	6519
5692	24613	6515
5693	24617	6510
5694	24621	6506
5695	24624	6502
5696	24628	6497
5697	24632	6493
5698	24636	6488
5699	24640	6484
5700	24644	6479
5701	24658	6478
5702	24663	6474
5703	24667	6469
5704	24672	6465
5705	24676	6461
5706	24680	6456
5707	24684	6452
5708	24689	6447
5709	24692	6443
5710	24696	6439
5711	24700	6434
5712	24704	6430
5713	24708	6425
5714	24712	6421
5715	24716	6416
5716	24720	6412
5717	24724	6408
5718	24727	6403
5719	24731	6399
5720	24735	6394
5721	24740	6390
5722	24744	6386
5723	24748	6381
5724	24752	6377
5725	24757	6373
5726	24760	6368
5727	24764	6364
5728	24768	6359
5729	24772	6355
5730	24777	6351
5731	24781	6346
5732	24786	6342
5733	24790	6338
5734	24793	6333
5735	24797	6329
5736	24801	6324
5737	24805	6320
5738	24809	6315
5739	24813	6311
5740	24817	6306
5741	24821	6302
5742	24824	6298
5743	24828	6293
5744	24832	6289
5745	24836	6284
5746	24840	6280
5747	24842	6275
5748	24846	6271
5749	24850	6266
5750	24854	6262
5751	24858	6257
5752	24862	6253
5753	24867	6249
5754	24871	6244
5755	24875	6240
5756	24879	6236
5757	24883	6231
5758	24887	6227
5759	24892	6223
5760	24895	6218
5761	24899	6214
5762	24903	6209
5763	24907	6205
5764	24913	6201
5765	24916	6196
5766	24920	6192
5767	24924	6187
5768	24929	6183
5769	24933	6179
5770	24937	6174
5771	24941	6170
5772	24945	6166
5773	24949	6161
5774	24954	6157
5775	24958	6153
5776	24962	6148
5777	24966	6144
5778	24970	6140
5779	24974	6135
5780	24979	6131
5781	24982	6126
5782	24986	6122
5783	24990	6118
5784	24992	6113
5785	24996	6108
5786	25000	6104
5787	25004	6099
5788	25007	6095
5789	25011	6090
5790	25015	6086
5791	25019	6082
5792	25023	6077
5793	25027	6073
5794	25030	6068
5795	25032	6063
5796	25036	6059
5797	25039	6054
5798	25043	6050
5799	25047	6045
5800	25051	6041
5801	25055	6037
5802	25059	6032
5803	25063	6028
5804	25066	6023
5805	25068	6018
5806	25072	6014
5807	25076	6009
5808	25079	6005
5809	25083	6001
5810	25087	5996
5811	25091	5992
5812	25095	5987
5813	25099	5983
5814	25103	5979
5815	25107	5974
5816	25111	5970
5817	25115	5965
5818	25119	5961
5819	25123	5957
5820	25127	5952
5821	25131	5948
5822	25135	5944
5823	25139	5939
5824	25143	5935
5825	25147	5930
5826	25151	5926
5827	25155	5921
5828	25159	5917
5829	25164	5913
5830	25168	5909
5831	25172	5904
5832	25176	5900
5833	25180	5895
5834	25184	5891
5835	25188	5886
5836	25192	5882
5837	25195	5878
5838	25199	5873
5839	25202	5869
5840	25206	5864
5841	25210	5860
5842	25214	5855
5843	25218	5851
5844	25223	5847
5845	25227	5842
5846	25231	5838
5847	25235	5834
5848	25239	5829
5849	25243	5825
5850	25246	5820
5851	25253	5817
5852	25261	5813
5853	25271	5810
5854	25277	5806
5855	25285	5803
5856	25296	5800
5857	25306	5797
5858	25318	5794
5859	25328	5791
5860	25338	5788
5861	25348	5785
5862	25353	5781
5863	25359	5777
5864	25363	5773
5865	25368	5769
5866	25372	5764
5867	25374	5759
5868	25379	5755
5869	25383	5751
5870	25391	5747
5871	25401	5744
5872	25410	5741
5873	25412	5736
5874	25416	5732
5875	25420	5727
5876	25423	5723
5877	25427	5718
5878	25431	5714
5879	25435	5709
5880	25439	5705
5881	25443	5701
5882	25446	5696
5883	25450	5692
5884	25454	5687
5885	25458	5683
5886	25462	5679
5887	25464	5674
5888	25468	5669
5889	25472	5665
5890	25476	5660
5891	25479	5656
5892	25483	5651
5893	25487	5647
5894	25491	5643
5895	25495	5638
5896	25499	5634
5897	25504	5630
5898	25508	5625
5899	25512	5621
5900	25516	5616
5901	25520	5612
5902	25523	5608
5903	25527	5603
5904	25531	5599
5905	25535	5594
5906	25539	5590
5907	25540	5585
5908	25545	5581
5909	25549	5576
5910	25554	5572
5911	25558	5568
5912	25562	5563
5913	25566	5559
5914	25570	5554
5915	25574	5550
5916	25578	5546
5917	25582	5541
5918	25586	5537
5919	25590	5533
5920	25594	5528
5921	25597	5524
5922	25601	5519
5923	25605	5515
5924	25609	5510
5925	25614	5506
5926	25618	5502
5927	25622	5497
5928	25626	5493
5929	25630	5489
5930	25634	5484
5931	25638	5480
5932	25642	5475
5933	25646	5471
5934	25650	5467
5935	25654	5462
5936	25657	5458
5937	25661	5453
5938	25665	5449
5939	25669	5445
5940	25673	5440
5941	25674	5435
5942	25678	5431
5943	25682	5426
5944	25686	5422
5945	25690	5418
5946	25694	5413
5947	25699	5409
5948	25703	5405
5949	25707	5400
5950	25711	5396
5951	25715	5391
5952	25719	5387
5953	25722	5383
5954	25726	5378
5955	25730	5374
5956	25734	5369
5957	25740	5365
5958	25744	5361
5959	25748	5357
5960	25753	5352
5961	25757	5348
5962	25761	5344
5963	25764	5339
5964	25768	5335
5965	25772	5330
5966	25776	5326
5967	25780	5321
5968	25784	5317
5969	25788	5313
5970	25792	5308
5971	25796	5304
5972	25799	5299
5973	25803	5295
5974	25807	5291
5975	25811	5286
5976	25815	5282
5977	25818	5277
5978	25822	5273
5979	25826	5269
5980	25830	5264
5981	25834	5260
5982	25838	5255
5983	25842	5251
5984	25844	5246
5985	25848	5242
5986	25852	5237
5987	25856	5233
5988	25859	5228
5989	25863	5224
5990	25867	5220
5991	25871	5215
5992	25877	5211
5993	25881	5207
5994	25885	5203
5995	25889	5198
5996	25891	5193
5997	25895	5189
5998	25899	5185
5999	25903	5180
6000	25907	5176
6001	25908	5171
6002	25912	5166
6003	25916	5162
6004	25920	5158
6005	25924	5153
6006	25928	5149
6007	25933	5145
6008	25937	5140
6009	25942	5136
6010	25946	5132
6011	25948	5127
6012	25950	5122
6013	25954	5118
6014	25958	5113
6015	25962	5109
6016	25966	5105
6017	25970	5100
6018	25974	5096
6019	25977	5092
6020	25981	5087
6021	25985	5083
6022	25989	5078
6023	25993	5074
6024	25997	5070
6025	26001	5065
6026	26005	5061
6027	26009	5056
6028	26013	5052
6029	26017	5048
6030	26021	5043
6031	26025	5039
6032	26029	5034
6033	26033	5030
6034	26037	5026
6035	26041	5021
6036	26044	5017
6037	26048	5013
6038	26052	5008
6039	26056	5004
6040	26060	4999
6041	26064	4995
6042	26068	4991
6043	26072	4986
6044	26076	4982
6045	26080	4977
6046	26085	4973
6047	26089	4969
6048	26092	4964
6049	26096	4960
6050	26100	4956
6051	26104	4951
6052	26109	4947
6053	26112	4943
6054	26116	4938
6055	26120	4934
6056	26123	4929
6057	26128	4925
6058	26133	4921
6059	26137	4917
6060	26141	4912
6061	26145	4908
6062	26150	4903
6063	26153	4899
6064	26157	4895
6065	26161	4890
6066	26165	4886
6067	26169	4881
6068	26173	4877
6069	26177	4873
6070	26181	4868
6071	26187	4864
6072	26190	4860
6073	26194	4856
6074	26198	4851
6075	26202	4847
6076	26204	4842
6077	26207	4837
6078	26211	4833
6079	26215	4829
6080	26219	4824
6081	26223	4820
6082	26227	4816
6083	26231	4811
6084	26234	4807
6085	26238	4802
6086	26242	4798
6087	26246	4794
6088	26250	4789
6089	26254	4785
6090	26258	4780
6091	26262	4776
6092	26266	4772
6093	26270	4767
6094	26274	4763
6095	26279	4759
6096	26283	4754
6097	26287	4750
6098	26291	4746
6099	26294	4741
6100	26298	4737
6101	26302	4732
6102	26306	4728
6103	26309	4724
6104	26313	4719
6105	26317	4715
6106	26322	4711
6107	26326	4706
6108	26330	4702
6109	26334	4697
6110	26338	4693
6111	26342	4689
6112	26346	4684
6113	26349	4680
6114	26353	4676
6115	26358	4671
6116	26362	4667
6117	26365	4662
6118	26369	4658
6119	26374	4654
6120	26384	4651
6121	26390	4646
6122	26393	4642
6123	26397	4638
6124	26401	4633
6125	26405	4629
6126	26409	4625
6127	26413	4620
6128	26417	4616
6129	26421	4611
6130	26425	4607
6131	26429	4603
6132	26433	4598
6133	26437	4594
6134	26441	4590
6135	26445	4585
6136	26449	4581
6137	26453	4576
6138	26457	4572
6139	26461	4568
6140	26465	4563
6141	26469	4559
6142	26473	4555
6143	26477	4550
6144	26481	4546
6145	26485	4542
6146	26493	4538
6147	26505	4535
6148	26516	4532
6149	26528	4529
6150	26539	4526
6151	26551	4523
6152	26558	4519
6153	26566	4515
6154	26575	4511
6155	26579	4507
6156	26599	4505
6157	26603	4501
6158	26609	4497
6159	26613	4493
6160	26617	4488
6161	26620	4484
6162	26625	4479
6163	26629	4475
6164	26633	4471
6165	26636	4466
6166	26640	4462
6167	26644	4458
6168	26648	4453
6169	26652	4449
6170	26656	4444
6171	26660	4440
6172	26665	4436
6173	26669	4431
6174	26673	4427
6175	26676	4423
6176	26680	4418
6177	26685	4414
6178	26688	4409
6179	26692	4405
6180	26696	4401
6181	26700	4396
6182	26705	4392
6183	26709	4388
6184	26713	4383
6185	26717	4379
6186	26721	4375
6187	26725	4370
6188	26730	4366
6189	26734	4362
6190	26738	4357
6191	26742	4353
6192	26746	4349
6193	26750	4344
6194	26753	4340
6195	26757	4335
6196	26761	4331
6197	26765	4327
6198	26769	4322
6199	26773	4318
6200	26776	4313
6201	26780	4309
6202	26784	4305
6203	26788	4300
6204	26792	4296
6205	26796	4291
6206	26800	4287
6207	26804	4283
6208	26808	4278
6209	26812	4274
6210	26815	4269
6211	26819	4265
6212	26823	4261
6213	26827	4256
6214	26831	4252
6215	26835	4248
6216	26840	4243
6217	26844	4239
6218	26848	4235
6219	26852	4230
6220	26857	4226
6221	26860	4222
6222	26864	4217
6223	26868	4213
6224	26872	4208
6225	26876	4204
6226	26880	4200
6227	26884	4195
6228	26888	4191
6229	26892	4187
6230	26896	4182
6231	26900	4178
6232	26904	4174
6233	26908	4169
6234	26912	4165
6235	26916	4160
6236	26920	4156
6237	26924	4152
6238	26928	4147
6239	26932	4143
6240	26936	4139
6241	26940	4134
6242	26944	4130
6243	26948	4126
6244	26952	4121
6245	26956	4117
6246	26961	4113
6247	26965	4108
6248	26969	4104
6249	26973	4099
6250	26977	4095
6251	26981	4091
6252	26984	4086
6253	26988	4082
6254	26992	4078
6255	26996	4073
6256	27000	4069
6257	27004	4064
6258	27008	4060
6259	27012	4056
6260	27016	4051
6261	27020	4047
6262	27024	4043
6263	27028	4038
6264	27033	4034
6265	27037	4030
6266	27041	4025
6267	27045	4021
6268	27050	4017
6269	27054	4012
6270	27058	4008
6271	27061	4004
6272	27066	3999
6273	27070	3995
6274	27076	3991
6275	27080	3987
6276	27084	3982
6277	27088	3978
6278	27092	3973
6279	27097	3969
6280	27101	3965
6281	27105	3960
6282	27109	3956
6283	27113	3952
6284	27117	3947
6285	27122	3943
6286	27126	3939
6287	27129	3934
6288	27133	3930
6289	27137	3926
6290	27141	3921
6291	27145	3917
6292	27152	3913
6293	27156	3909
6294	27160	3904
6295	27163	3900
6296	27167	3895
6297	27171	3891
6298	27175	3887
6299	27179	3882
6300	27183	3878
6301	27187	3874
6302	27191	3869
6303	27195	3865
6304	27199	3860
6305	27203	3856
6306	27207	3852
6307	27211	3847
6308	27215	3843
6309	27219	3839
6310	27223	3834
6311	27227	3830
6312	27231	3826
6313	27235	3821
6314	27239	3817
6315	27244	3813
6316	27248	3808
6317	27253	3804
6318	27256	3800
6319	27260	3795
6320	27264	3791
6321	27268	3786
6322	27272	3782
6323	27275	3778
6324	27279	3773
6325	27284	3769
6326	27288	3765
6327	27292	3760
6328	27296	3756
6329	27300	3752
6330	27304	3747
6331	27308	3743
6332	27312	3739
6333	27316	3734
6334	27321	3730
6335	27325	3726
6336	27329	3721
6337	27333	3717
6338	27337	3713
6339	27341	3708
6340	27345	3704
6341	27348	3699
6342	27352	3695
6343	27357	3691
6344	27363	3687
6345	27370	3683
6346	27375	3679
6347	27379	3674
6348	27383	3670
6349	27386	3665
6350	27391	3661
