iter	RMSE
4494	49704.96362
4495	49702.18112
4496	49695.70453
4497	49691.54115
4498	49685.57654
4499	49682.35815
4500	49679.90861
4501	49677.28953
4502	49673.40932
4503	49670.99304
4504	49668.17535
4505	49663.27223
4506	49657.99593
4507	49654.30321
4508	49649.49822
4509	49646.38367
4510	49642.55412
4511	49639.37331
4512	49629.88648
4513	49625.08373
4514	49617.19585
4515	49613.29176
4516	49609.77758
4517	49605.15756
4518	49599.39542
4519	49594.81986
4520	49591.02071
4521	49587.12267
4522	49583.1657
4523	49580.76645
4524	49574.16327
4525	49570.42346
4526	49564.47331
4527	49559.06873
4528	49553.38862
4529	49548.70133
4530	49544.02924
4531	49539.47568
4532	49537.30639
4533	49531.2417
4534	49527.00138
4535	49520.22486
4536	49515.6464
4537	49512.21046
4538	49508.94131
4539	49506.15236
4540	49499.86814
4541	49496.88019
4542	49492.17505
4543	49485.33489
4544	49480.55639
4545	49480.4713
4546	49475.1321
4547	49470.56375
4548	49465.50801
4549	49461.18995
4550	49452.84887
4551	49448.87448
4552	49446.17995
4553	49444.7005
4554	49440.57682
4555	49432.97545
4556	49426.64301
4557	49422.47364
4558	49418.73528
4559	49415.33429
4560	49410.3668
4561	49405.19469
4562	49403.39633
4563	49398.70433
4564	49393.0819
4565	49387.50347
4566	49381.86015
4567	49378.81506
4568	49375.45407
4569	49371.70436
4570	49368.3548
4571	49366.42549
4572	49362.97687
4573	49358.42
4574	49355.07099
4575	49351.2851
4576	49345.55474
4577	49341.84146
4578	49337.11086
4579	49330.88538
4580	49328.37971
4581	49326.44114
4582	49321.31756
4583	49314.54332
4584	49310.68184
4585	49305.04824
4586	49300.64923
4587	49295.95113
4588	49290.60342
4589	49287.31245
4590	49282.45364
4591	49277.90077
4592	49275.72358
4593	49272.65133
4594	49268.21935
4595	49262.74144
4596	49259.5039
4597	49256.22169
4598	49252.95029
4599	49249.40684
4600	49244.91423
4601	49238.50779
4602	49232.20811
4603	49224.86828
4604	49219.78817
4605	49217.82226
4606	49215.13062
4607	49211.3671
4608	49205.2967
4609	49199.89563
4610	49194.67278
4611	49188.61948
4612	49185.72067
4613	49180.216
4614	49176.30478
4615	49172.49756
4616	49166.5579
4617	49159.69787
4618	49152.86323
4619	49147.90267
4620	49142.5613
4621	49137.48005
4622	49131.98009
4623	49129.35091
4624	49125.31469
4625	49120.92977
4626	49113.03836
4627	49107.10908
4628	49105.23177
4629	49098.71468
4630	49092.68538
4631	49087.95373
4632	49084.43272
4633	49080.82433
4634	49075.83766
4635	49070.36757
4636	49065.6106
4637	49062.79163
4638	49056.24986
4639	49050.65716
4640	49048.43379
4641	49044.48991
4642	49040.21528
4643	49035.10265
4644	49030.26174
4645	49023.33525
4646	49020.42259
4647	49016.91813
4648	49012.85151
4649	49009.45711
4650	49005.65364
4651	49002.46475
4652	48999.74265
4653	48996.89919
4654	48991.87055
4655	48991.30917
4656	48987.28812
4657	48982.76531
4658	48978.61827
4659	48974.71717
4660	48969.43254
4661	48965.59484
4662	48962.29888
4663	48957.97084
4664	48954.37408
4665	48953.8531
4666	48951.81167
4667	48941.95589
4668	48936.2866
4669	48934.6619
4670	48926.92022
4671	48922.31165
4672	48917.56938
4673	48913.66198
4674	48911.76112
4675	48907.93386
4676	48905.56684
4677	48902.96069
4678	48897.76934
4679	48893.81304
4680	48890.45304
4681	48885.76065
4682	48883.28979
4683	48879.89782
4684	48877.37916
4685	48873.44647
4686	48867.9893
4687	48864.22599
4688	48858.16314
4689	48851.02687
4690	48847.23538
4691	48846.78457
4692	48843.0875
4693	48839.88207
4694	48836.52933
4695	48831.04652
4696	48826.77331
4697	48824.14881
4698	48821.19861
4699	48816.31367
4700	48810.93503
4701	48806.97722
4702	48799.51182
4703	48795.57355
4704	48793.154
4705	48788.00278
4706	48782.19397
4707	48776.93175
4708	48772.39919
4709	48768.23407
4710	48765.95658
4711	48761.81461
4712	48757.61899
4713	48755.291
4714	48751.92022
4715	48749.06837
4716	48748.52726
4717	48745.73182
4718	48740.62516
4719	48737.03462
4720	48731.52936
4721	48727.36792
4722	48725.07905
4723	48722.24274
4724	48713.28063
4725	48709.91612
4726	48706.62074
4727	48703.4499
4728	48700.18911
4729	48693.93832
4730	48688.67863
4731	48686.84543
4732	48683.39071
4733	48681.35667
4734	48677.26162
4735	48669.72554
4736	48665.5722
4737	48661.90274
4738	48657.64841
4739	48652.7796
4740	48647.92939
4741	48644.19063
4742	48637.55369
4743	48631.57029
4744	48626.25261
4745	48619.35377
4746	48617.69323
4747	48613.85803
4748	48609.41781
4749	48606.64576
4750	48600.80265
4751	48597.32504
4752	48592.46698
4753	48588.7507
4754	48581.8583
4755	48577.46509
4756	48574.45989
4757	48569.3364
4758	48565.76023
4759	48559.92045
4760	48556.82639
4761	48551.48064
4762	48548.36255
4763	48544.63058
4764	48536.76078
4765	48530.54451
4766	48524.70294
4767	48519.5703
4768	48514.83335
4769	48510.11575
4770	48505.29965
4771	48502.89141
4772	48497.65607
4773	48492.83047
4774	48485.44373
4775	48479.61363
4776	48472.61645
4777	48467.94576
4778	48465.05606
4779	48460.48603
4780	48455.20882
4781	48450.25302
4782	48446.85579
4783	48442.55164
4784	48438.24819
4785	48433.37974
4786	48429.50184
4787	48424.51914
4788	48414.82944
4789	48411.45795
4790	48406.38503
4791	48399.71632
4792	48397.61087
4793	48389.83938
4794	48383.30571
4795	48379.86168
4796	48376.02977
4797	48372.02603
4798	48368.47495
4799	48366.07136
4800	48362.33286
4801	48357.4215
4802	48352.93043
4803	48349.65549
4804	48346.12942
4805	48345.68383
4806	48343.5693
4807	48339.74941
4808	48334.5451
4809	48331.58088
4810	48326.1693
4811	48322.28219
4812	48320.51282
4813	48317.06574
4814	48311.65789
4815	48307.38664
4816	48303.66887
4817	48298.11498
4818	48292.14758
4819	48288.75016
4820	48285.84571
4821	48280.86372
4822	48276.5072
4823	48271.63379
4824	48266.65174
4825	48261.7667
4826	48256.0474
4827	48248.49437
4828	48243.39923
4829	48241.44257
4830	48234.65422
4831	48229.78703
4832	48224.65745
4833	48219.81938
4834	48213.38944
4835	48210.04918
4836	48204.74309
4837	48199.82702
4838	48196.55205
4839	48190.43268
4840	48187.98823
4841	48182.49222
4842	48177.60374
4843	48174.27772
4844	48169.95082
4845	48165.74035
4846	48161.03197
4847	48153.99913
4848	48151.29162
4849	48145.49089
4850	48140.43192
4851	48135.94467
4852	48129.30197
4853	48125.90949
4854	48121.05758
4855	48114.18631
4856	48109.5651
4857	48104.22365
4858	48098.30421
4859	48093.51854
4860	48091.1561
4861	48084.28353
4862	48081.42697
4863	48078.99094
4864	48077.24258
4865	48070.46199
4866	48063.24426
4867	48060.99565
4868	48056.618
4869	48051.39968
4870	48046.64213
4871	48043.11936
4872	48038.41513
4873	48034.13182
4874	48027.74995
4875	48024.8525
4876	48021.31227
4877	48016.33914
4878	48013.73888
4879	48011.48069
4880	48007.08254
4881	48002.85726
4882	47998.78544
4883	47992.46649
4884	47987.88792
4885	47981.65205
4886	47979.87128
4887	47976.36683
4888	47970.63712
4889	47966.06
4890	47958.72483
4891	47954.83784
4892	47950.72103
4893	47946.82502
4894	47942.89428
4895	47940.62714
4896	47932.98951
4897	47930.71752
4898	47928.12864
4899	47924.72576
4900	47921.6724
4901	47918.70851
4902	47914.74436
4903	47911.06899
4904	47904.2278
4905	47899.57641
4906	47897.27922
4907	47891.54501
4908	47887.13387
4909	47882.85753
4910	47876.4176
4911	47870.6685
4912	47865.53424
4913	47859.81603
4914	47855.58655
4915	47848.31741
4916	47844.69885
4917	47839.24903
4918	47835.1858
4919	47830.48616
4920	47820.90877
4921	47818.29348
4922	47814.95211
4923	47810.37244
4924	47805.07437
4925	47798.58068
4926	47793.80259
4927	47789.44854
4928	47787.37396
4929	47783.65306
4930	47780.55444
4931	47777.61926
4932	47771.16457
4933	47766.55181
4934	47762.8003
4935	47759.90761
4936	47754.3311
4937	47749.11878
4938	47746.57406
4939	47739.24849
4940	47733.81019
4941	47727.69047
4942	47724.77415
4943	47719.1418
4944	47715.52305
4945	47709.34576
4946	47704.74412
4947	47698.55419
4948	47695.75867
4949	47692.42551
4950	47689.56715
4951	47682.68943
4952	47676.67973
4953	47672.91174
4954	47669.57422
4955	47667.25835
4956	47665.05932
4957	47660.07616
4958	47657.35504
4959	47654.96701
4960	47649.42119
4961	47646.23572
4962	47642.99543
4963	47639.72439
4964	47636.22044
4965	47628.2948
4966	47622.22238
4967	47619.71719
4968	47616.76857
4969	47612.81641
4970	47607.36728
4971	47602.72959
4972	47596.68223
4973	47593.36329
4974	47591.01112
4975	47588.61882
4976	47584.62182
4977	47580.68751
4978	47574.45649
4979	47571.36837
4980	47567.40213
4981	47563.79946
4982	47559.40188
4983	47553.3565
4984	47550.8263
4985	47547.50478
4986	47541.70747
4987	47538.25031
4988	47535.49593
4989	47530.00348
4990	47525.53642
4991	47521.3562
4992	47516.14717
4993	47512.00406
4994	47507.19039
4995	47503.74473
4996	47498.75956
4997	47496.59987
4998	47493.54074
4999	47488.72825
5000	47484.20532
5001	47481.37986
5002	47475.17844
5003	47470.88474
5004	47465.25896
5005	47461.06274
5006	47456.66108
5007	47447.44127
5008	47441.96884
5009	47438.22082
5010	47435.49826
5011	47431.24351
5012	47424.74884
5013	47419.94542
5014	47416.81674
5015	47410.81369
5016	47404.87256
5017	47401.66925
5018	47398.32023
5019	47393.31891
5020	47389.17774
5021	47386.0679
5022	47383.37033
5023	47381.19607
5024	47374.99487
5025	47371.34098
5026	47365.26945
5027	47361.77025
5028	47357.18748
5029	47352.77144
5030	47349.78215
5031	47348.08144
5032	47346.3688
5033	47341.61393
5034	47335.74167
5035	47329.23409
5036	47325.6217
5037	47319.77696
5038	47313.85668
5039	47310.16739
5040	47304.27014
5041	47301.8079
5042	47298.43132
5043	47296.35774
5044	47292.16324
5045	47289.01646
5046	47285.36211
5047	47280.88475
5048	47276.95858
5049	47272.83134
5050	47268.18292
5051	47263.52071
5052	47258.28191
5053	47253.04504
5054	47248.07889
5055	47242.29929
5056	47239.23879
5057	47235.89489
5058	47232.66743
5059	47229.53009
5060	47225.05606
5061	47217.50729
5062	47213.05499
5063	47205.17167
5064	47199.1934
5065	47197.0998
5066	47193.24033
5067	47190.50228
5068	47186.57916
5069	47181.47285
5070	47178.13158
5071	47173.84158
5072	47169.25599
5073	47165.60811
5074	47161.88765
5075	47158.94526
5076	47151.84798
5077	47149.02449
5078	47145.6493
5079	47142.34809
5080	47138.9695
5081	47135.80357
5082	47130.44834
5083	47126.93431
5084	47121.46972
5085	47116.64093
5086	47112.62402
5087	47108.28836
5088	47104.9256
5089	47101.54668
5090	47097.28142
5091	47093.48626
5092	47091.23629
5093	47084.64661
5094	47078.64001
5095	47076.22652
5096	47073.12364
5097	47069.93666
5098	47065.57897
5099	47063.56056
5100	47060.60941
5101	47056.84594
5102	47052.7225
5103	47048.56783
5104	47043.52892
5105	47040.23762
5106	47034.99114
5107	47031.8933
5108	47028.44078
5109	47025.43968
5110	47023.26994
5111	47019.56688
5112	47014.73397
5113	47010.63372
5114	47008.1096
5115	47003.6857
5116	46994.99288
5117	46992.4309
5118	46987.21715
5119	46985.19088
5120	46980.7326
5121	46975.42865
5122	46972.66381
5123	46967.71205
5124	46962.31446
5125	46958.37346
5126	46953.44718
5127	46948.32562
5128	46943.93046
5129	46938.24567
5130	46932.3484
5131	46926.98296
5132	46923.22394
5133	46916.42846
5134	46911.79469
5135	46908.87139
5136	46902.363
5137	46899.59044
5138	46895.04884
5139	46890.29018
5140	46884.47834
5141	46879.42752
5142	46876.07758
5143	46871.72913
5144	46867.913
5145	46862.4986
5146	46858.48526
5147	46855.56545
5148	46852.59229
5149	46847.02229
5150	46842.58624
5151	46839.36345
5152	46835.12076
5153	46829.20369
5154	46826.32096
5155	46821.81669
5156	46818.23274
5157	46815.75985
5158	46812.62378
5159	46807.09069
5160	46803.89443
5161	46799.89491
5162	46795.10314
5163	46791.37091
5164	46788.32741
5165	46782.83372
5166	46778.98688
5167	46775.64864
5168	46771.79528
5169	46767.91845
5170	46765.25681
5171	46760.11012
5172	46756.45668
5173	46752.09352
5174	46747.98326
5175	46744.15901
5176	46740.14217
5177	46737.10608
5178	46732.55063
5179	46727.4333
5180	46723.92514
5181	46720.57955
5182	46715.05192
5183	46712.31757
5184	46709.16706
5185	46705.07319
5186	46702.2919
5187	46698.8749
5188	46692.96701
5189	46687.45062
5190	46682.11769
5191	46679.97671
5192	46675.23852
5193	46674.87329
5194	46672.20046
5195	46667.98496
5196	46662.83439
5197	46658.776
5198	46655.29097
5199	46652.04098
5200	46649.0632
5201	46647.14879
5202	46644.30175
5203	46642.49593
5204	46640.08105
5205	46635.70242
5206	46633.23521
5207	46629.48538
5208	46629.00184
5209	46624.44245
5210	46620.62863
5211	46611.57149
5212	46605.50988
5213	46603.59458
5214	46598.63824
5215	46591.99302
5216	46588.16995
5217	46584.93126
5218	46580.67833
5219	46576.447
5220	46569.21391
5221	46564.85641
5222	46559.99942
5223	46555.38511
5224	46553.37806
5225	46544.23282
5226	46540.0748
5227	46536.51165
5228	46533.74632
5229	46529.14131
5230	46526.57835
5231	46522.97755
5232	46520.37449
5233	46516.78274
5234	46512.60692
5235	46507.98939
5236	46502.69242
5237	46495.66496
5238	46495.58388
5239	46495.22404
5240	46491.51006
5241	46487.38557
5242	46483.08232
5243	46480.56047
5244	46477.26455
5245	46473.06485
5246	46470.10821
5247	46463.98369
5248	46461.89631
5249	46459.27816
5250	46456.92932
5251	46452.14637
5252	46448.97862
5253	46448.89808
5254	46440.31495
5255	46437.3335
5256	46432.40814
5257	46427.75504
5258	46423.12981
5259	46418.86747
5260	46416.64529
5261	46411.21891
5262	46408.33225
5263	46405.0142
5264	46404.66131
5265	46402.24066
5266	46397.3994
5267	46393.27059
5268	46389.52847
5269	46386.23309
5270	46379.96602
5271	46376.50094
5272	46372.97787
5273	46369.95333
5274	46365.04899
5275	46362.28104
5276	46358.88227
5277	46355.80894
5278	46352.75546
5279	46347.00141
5280	46340.20822
5281	46336.37623
5282	46333.95793
5283	46328.24571
5284	46323.63069
5285	46321.59242
5286	46317.54928
5287	46314.55971
5288	46311.3373
5289	46307.38595
5290	46307.30794
5291	46302.27841
5292	46297.40431
5293	46292.43745
5294	46287.81969
5295	46283.08886
5296	46280.08653
5297	46276.3048
5298	46270.84068
5299	46267.71895
5300	46265.61984
5301	46263.04952
5302	46259.53583
5303	46254.15842
5304	46249.94995
5305	46246.20688
5306	46241.27714
5307	46237.26981
5308	46233.35072
5309	46230.7217
5310	46227.36106
5311	46221.78479
5312	46217.7181
5313	46213.24566
5314	46209.55807
5315	46201.53727
5316	46201.45875
5317	46198.48856
5318	46193.28797
5319	46190.67793
5320	46187.59766
5321	46184.15209
5322	46181.80498
5323	46179.28064
5324	46174.54067
5325	46171.13989
5326	46168.54555
5327	46165.0356
5328	46162.56519
5329	46159.40896
5330	46155.78587
5331	46152.75767
5332	46148.31717
5333	46144.53877
5334	46138.45048
5335	46136.27837
5336	46133.89635
5337	46129.8144
5338	46127.20061
5339	46125.14365
5340	46121.09494
5341	46118.86561
5342	46114.50469
5343	46110.78078
5344	46110.7028
5345	46105.08171
5346	46102.04654
5347	46098.13518
5348	46095.13396
5349	46095.05645
5350	46094.98008
5351	46089.90054
5352	46086.73296
5353	46084.17077
5354	46081.60861
5355	46076.15677
5356	46072.35186
5357	46068.32059
5358	46064.68712
5359	46059.12214
5360	46055.44211
5361	46050.48134
5362	46042.54628
5363	46039.95484
5364	46036.17217
5365	46033.94225
5366	46029.53274
5367	46026.5569
5368	46023.07761
5369	46016.785
5370	46011.04544
5371	46007.54286
5372	46005.14171
5373	46005.06541
5374	46001.40557
5375	45996.92326
5376	45992.88768
5377	45988.51131
5378	45983.6631
5379	45979.43648
5380	45973.61677
5381	45970.95362
5382	45967.62584
5383	45963.67363
5384	45958.73668
5385	45955.37026
5386	45952.17202
5387	45947.95484
5388	45944.50326
5389	45940.71535
5390	45934.07694
5391	45928.14464
5392	45923.91321
5393	45921.02317
5394	45917.79952
5395	45915.2291
5396	45907.71266
5397	45905.25368
5398	45901.20164
5399	45896.61266
5400	45893.90753
5401	45890.26635
5402	45887.39588
5403	45884.13943
5404	45879.05096
5405	45875.39627
5406	45872.13793
5407	45869.49302
5408	45864.08401
5409	45859.65794
5410	45855.27645
5411	45851.28428
5412	45848.16558
5413	45844.14925
5414	45839.68666
5415	45835.38814
5416	45830.90769
5417	45827.54748
5418	45822.92448
5419	45817.16285
5420	45812.57069
5421	45809.3966
5422	45807.18481
5423	45804.97942
5424	45799.01962
5425	45796.86612
5426	45791.3982
5427	45791.32237
5428	45788.70804
5429	45785.76304
5430	45785.68755
5431	45782.6136
5432	45778.2584
5433	45774.79305
5434	45771.87252
5435	45766.05937
5436	45763.92642
5437	45760.42081
5438	45760.3538
5439	45760.27909
5440	45755.02747
5441	45750.07631
5442	45745.50679
5443	45743.08223
5444	45738.48122
5445	45735.80126
5446	45731.17318
5447	45726.03019
5448	45722.83808
5449	45719.62586
5450	45715.77967
5451	45715.71333
5452	45708.99302
5453	45705.36548
5454	45702.10366
5455	45698.28566
5456	45694.2975
5457	45691.14791
5458	45687.7234
5459	45681.61586
5460	45677.29596
5461	45673.05395
5462	45669.68213
5463	45665.81478
5464	45662.694
5465	45660.35981
5466	45657.02006
5467	45652.4988
5468	45649.15577
5469	45649.08985
5470	45647.04983
5471	45642.37239
5472	45642.29894
5473	45637.56661
5474	45635.49975
5475	45631.45244
5476	45629.44735
5477	45624.71489
5478	45619.88163
5479	45619.80873
5480	45615.68698
5481	45610.54821
5482	45604.56919
5483	45601.30813
5484	45596.97063
5485	45591.70833
5486	45588.8071
5487	45588.73497
5488	45583.54114
5489	45583.4694
5490	45579.69027
5491	45571.25466
5492	45571.18305
5493	45565.88521
5494	45563.80665
5495	45558.80933
5496	45553.50652
5497	45549.00626
5498	45544.87074
5499	45542.72545
5500	45539.32994
5501	45536.04978
5502	45532.12774
5503	45527.50952
5504	45523.8464
5505	45520.1855
5506	45514.8598
5507	45511.54526
5508	45507.30626
5509	45502.65948
5510	45499.97374
5511	45495.6069
5512	45492.98312
5513	45489.21595
5514	45486.92996
5515	45483.79152
5516	45480.87993
5517	45477.77574
5518	45473.07182
5519	45473.00099
5520	45467.76592
5521	45461.36443
5522	45458.55349
5523	45453.51895
5524	45448.75657
5525	45444.47016
5526	45440.08013
5527	45435.31092
5528	45433.10293
